time,node_id,rssi
201.36,77,-81.0
201.36,71,-83.0
201.36,79,-83.0
201.61,78,-85.0
201.61,79,-83.0
201.61,67,-87.0
201.61,77,-81.0
201.61,71,-83.0
201.61,81,-88.0
201.86,78,-90.0
201.86,82,-89.0
201.86,71,-84.0
201.86,67,-86.0
201.86,83,-89.0
201.86,77,-80.0
201.86,79,-81.0
202.111,82,-89.0
202.111,83,-89.0
202.111,77,-80.0
202.111,79,-81.0
202.111,71,-84.0
202.111,67,-86.0
202.111,78,-90.0
202.361,77,-80.0
202.361,78,-90.0
202.361,67,-86.0
202.361,83,-89.0
202.361,71,-84.0
202.361,82,-89.0
202.361,79,-81.0
202.612,71,-87.0
202.612,77,-69.0
202.612,67,-84.0
202.612,79,-90.0
202.672,2,
202.862,71,-87.0
202.862,79,-90.0
202.862,67,-84.0
202.862,77,-69.0
203.112,71,-87.0
203.112,67,-84.0
203.112,79,-90.0
203.112,77,-69.0
203.363,79,-82.0
203.363,67,-87.0
203.363,77,-80.0
203.363,71,-88.0
203.613,79,-82.0
203.613,77,-80.0
203.613,67,-87.0
203.613,71,-88.0
203.863,79,-82.0
203.863,77,-80.0
203.863,67,-87.0
203.863,71,-88.0
204.114,77,-77.0
204.114,71,-91.0
204.114,67,-88.0
204.114,78,-89.0
204.364,67,-88.0
204.364,78,-89.0
204.364,77,-77.0
204.364,71,-91.0
204.614,71,-88.0
204.614,67,-89.0
204.614,78,-93.0
204.685,2,
204.865,71,-88.0
204.865,67,-89.0
204.865,78,-93.0
205.115,71,-88.0
205.115,78,-93.0
205.115,67,-89.0
205.366,83,-90.0
205.366,71,-91.0
205.366,77,-84.0
205.366,67,-94.0
205.616,71,-91.0
205.616,67,-94.0
205.616,83,-90.0
205.616,77,-84.0
205.866,77,-83.0
205.866,67,-94.0
205.866,71,-94.0
206.117,71,-94.0
206.117,67,-94.0
206.117,77,-83.0
206.367,83,-92.0
206.367,67,-90.0
206.367,77,-86.0
206.617,67,-90.0
206.617,83,-92.0
206.617,77,-86.0
206.697,2,
206.868,67,-93.0
206.868,83,-92.0
206.868,77,-84.0
207.118,77,-84.0
207.118,67,-93.0
207.118,83,-92.0
207.368,84,-94.0
207.368,77,-90.0
207.368,83,-91.0
207.619,77,-90.0
207.619,83,-91.0
207.619,84,-94.0
207.869,85,-92.0
207.869,77,-90.0
207.869,67,-91.0
207.869,83,-86.0
207.869,84,-92.0
208.119,77,-90.0
208.119,83,-86.0
208.119,84,-92.0
208.119,85,-92.0
208.119,67,-91.0
208.37,67,-95.0
208.37,85,-90.0
208.62,67,-95.0
208.62,85,-90.0
208.66,2,
208.871,84,-89.0
208.871,83,-86.0
209.121,84,-89.0
209.121,83,-86.0
209.371,84,-89.0
209.371,83,-86.0
209.622,85,-84.0
209.872,85,-84.0
210.122,83,-88.0
210.373,83,-88.0
210.623,85,-89.0
210.703,2,
210.873,85,-89.0
211.124,85,-91.0
211.374,85,-91.0
212.626,84,-90.0
212.626,82,-90.0
212.676,2,
212.876,84,-90.0
212.876,82,-90.0
213.127,84,-90.0
213.127,82,-90.0
213.377,86,-91.0
213.627,86,-91.0
213.878,85,-88.0
213.878,84,-90.0
213.878,86,-92.0
214.128,86,-92.0
214.128,84,-90.0
214.128,85,-88.0
214.378,85,-88.0
214.378,84,-90.0
214.378,86,-92.0
214.629,86,-91.0
214.629,84,-90.0
214.679,2,
214.879,84,-90.0
214.879,86,-91.0
215.13,86,-91.0
215.13,84,-90.0
215.38,87,-87.0
215.63,87,-87.0
215.881,87,-87.0
216.131,88,-73.0
216.131,87,-91.0
216.131,84,-89.0
216.131,86,-78.0
216.381,87,-91.0
216.381,86,-78.0
216.381,88,-73.0
216.381,84,-89.0
216.632,84,-89.0
216.632,86,-78.0
216.632,87,-91.0
216.632,88,-73.0
216.672,2,
216.882,86,-78.0
216.882,87,-85.0
216.882,84,-79.0
217.132,84,-79.0
217.132,86,-78.0
217.132,87,-85.0
217.383,84,-79.0
217.383,87,-85.0
217.383,86,-78.0
217.633,86,-83.0
217.633,82,-88.0
217.633,84,-82.0
217.633,87,-85.0
217.884,84,-82.0
217.884,86,-83.0
217.884,82,-88.0
217.884,87,-85.0
218.134,87,-84.0
218.134,86,-91.0
218.134,84,-89.0
218.384,84,-89.0
218.384,87,-84.0
218.384,86,-91.0
218.635,87,-84.0
218.635,84,-89.0
218.635,86,-91.0
218.665,2,
218.885,86,-89.0
218.885,84,-91.0
219.135,84,-91.0
219.135,86,-89.0
219.386,84,-89.0
219.386,87,-92.0
219.636,84,-89.0
219.636,87,-92.0
219.886,86,-87.0
219.886,87,-80.0
219.886,84,-90.0
220.137,86,-87.0
220.137,84,-90.0
220.137,87,-80.0
220.387,87,-80.0
220.387,86,-87.0
220.387,84,-90.0
220.637,88,-80.0
220.637,87,-81.0
220.637,86,-76.0
220.637,84,-94.0
220.698,2,
220.888,84,-94.0
220.888,88,-80.0
220.888,87,-81.0
220.888,86,-76.0
221.138,87,-82.0
221.138,86,-86.0
221.138,82,-88.0
221.389,86,-86.0
221.389,87,-82.0
221.389,82,-88.0
221.639,82,-88.0
221.639,87,-82.0
221.639,86,-86.0
221.889,82,-89.0
221.889,84,-88.0
221.889,87,-84.0
222.14,82,-89.0
222.14,87,-84.0
222.14,84,-88.0
222.39,87,-84.0
222.39,82,-89.0
222.39,84,-88.0
222.64,86,-87.0
222.64,84,-90.0
222.7,2,
222.891,84,-90.0
222.891,86,-87.0
223.141,86,-87.0
223.141,84,-90.0
223.391,89,-86.0
223.642,89,-86.0
223.892,69,-90.0
223.892,82,-91.0
223.892,86,-94.0
224.143,82,-91.0
224.143,86,-94.0
224.143,69,-90.0
224.393,69,-90.0
224.393,82,-91.0
224.393,86,-94.0
224.643,89,-88.0
224.643,69,-92.0
224.643,66,-88.0
224.663,2,
224.894,69,-92.0
224.894,89,-88.0
224.894,66,-88.0
225.144,69,-96.0
225.144,87,-80.0
225.144,82,-87.0
225.394,69,-96.0
225.394,87,-80.0
225.394,82,-87.0
225.645,82,-87.0
225.645,87,-80.0
225.645,69,-96.0
225.895,82,-90.0
225.895,90,-86.0
225.895,66,-92.0
225.895,87,-82.0
226.145,87,-82.0
226.145,66,-92.0
226.145,82,-90.0
226.145,90,-86.0
226.396,87,-85.0
226.396,90,-86.0
226.646,87,-85.0
226.646,90,-86.0
226.706,2,
226.896,87,-90.0
226.896,90,-85.0
227.147,87,-90.0
227.147,90,-85.0
227.397,87,-90.0
227.397,90,-85.0
227.648,91,-92.0
227.648,82,-91.0
227.648,92,-93.0
227.648,90,-86.0
227.898,90,-86.0
227.898,91,-92.0
227.898,92,-93.0
227.898,82,-91.0
228.148,90,-86.0
228.148,93,-86.0
228.148,92,-91.0
228.399,92,-91.0
228.399,90,-86.0
228.399,93,-86.0
228.649,92,-90.0
228.649,93,-84.0
228.709,2,
228.899,92,-90.0
228.899,93,-84.0
229.15,92,-87.0
229.4,92,-87.0
229.65,92,-88.0
229.901,92,-88.0
230.151,93,-87.0
230.402,93,-87.0
230.652,93,-87.0
230.722,2,
230.902,94,-90.0
230.902,92,-88.0
231.153,94,-90.0
231.153,92,-88.0
231.403,92,-88.0
231.403,94,-90.0
231.653,94,-85.0
231.653,92,-87.0
231.653,95,-90.0
231.904,95,-90.0
231.904,92,-87.0
231.904,94,-85.0
232.154,94,-89.0
232.154,93,-87.0
232.154,92,-85.0
232.404,93,-87.0
232.404,94,-89.0
232.404,92,-85.0
232.685,2,
232.695,95,-83.0
232.695,96,-83.0
232.695,93,-85.0
232.945,93,-85.0
232.945,96,-83.0
232.945,95,-83.0
233.196,94,-80.0
233.196,93,-85.0
233.196,97,-90.0
233.196,98,-90.0
233.196,95,-83.0
233.196,92,-83.0
233.446,93,-85.0
233.446,98,-90.0
233.446,95,-83.0
233.446,92,-83.0
233.446,97,-90.0
233.446,94,-80.0
233.696,94,-80.0
233.696,93,-85.0
233.696,98,-90.0
233.696,97,-90.0
233.696,95,-83.0
233.696,92,-83.0
233.947,94,-85.0
233.947,95,-92.0
233.947,96,-82.0
233.947,92,-84.0
234.197,95,-92.0
234.197,94,-85.0
234.197,92,-84.0
234.197,96,-82.0
234.447,96,-86.0
234.447,95,-89.0
234.447,94,-87.0
234.698,94,-87.0
234.698,96,-86.0
234.698,95,-89.0
234.738,2,
234.948,94,-87.0
234.948,96,-86.0
234.948,95,-89.0
235.208,92,-81.0
235.208,94,-82.0
235.208,96,-84.0
235.208,95,-92.0
235.459,95,-92.0
235.459,94,-82.0
235.459,92,-81.0
235.459,96,-84.0
235.709,94,-82.0
235.709,92,-81.0
235.709,95,-92.0
235.709,96,-84.0
235.96,94,-87.0
235.96,95,-89.0
235.96,93,-84.0
236.21,95,-89.0
236.21,93,-84.0
236.21,94,-87.0
236.46,94,-87.0
236.46,93,-84.0
236.46,95,-89.0
236.691,2,
236.711,94,-84.0
236.711,96,-84.0
236.961,94,-84.0
236.961,96,-84.0
237.211,94,-84.0
237.211,96,-84.0
237.462,96,-85.0
237.462,95,-92.0
237.462,93,-75.0
237.462,94,-87.0
237.462,92,-77.0
237.712,94,-87.0
237.712,92,-77.0
237.712,93,-75.0
237.712,96,-85.0
237.712,95,-92.0
237.962,95,-92.0
237.962,94,-87.0
237.962,93,-75.0
237.962,92,-77.0
237.962,96,-85.0
238.223,99,-93.0
238.223,93,-66.0
238.223,96,-85.0
238.223,92,-81.0
238.223,91,-87.0
238.223,94,-83.0
238.223,100,-91.0
238.473,99,-93.0
238.473,100,-91.0
238.473,93,-66.0
238.473,96,-85.0
238.473,92,-81.0
238.473,91,-87.0
238.473,94,-83.0
238.703,2,
238.723,92,-81.0
238.723,93,-66.0
238.723,100,-91.0
238.723,96,-85.0
238.723,99,-93.0
238.723,94,-83.0
238.723,91,-87.0
238.974,93,-76.0
238.974,92,-84.0
239.224,93,-76.0
239.224,92,-84.0
239.475,93,-76.0
239.475,92,-84.0
239.725,92,-79.0
239.725,93,-73.0
239.725,96,-81.0
239.725,99,-91.0
239.975,99,-91.0
239.975,93,-73.0
239.975,92,-79.0
239.975,96,-81.0
240.226,96,-81.0
240.226,92,-79.0
240.226,93,-73.0
240.226,99,-91.0
240.476,99,-89.0
240.476,94,-83.0
240.476,92,-76.0
240.476,93,-86.0
240.726,92,-76.0
240.726,94,-83.0
240.726,99,-89.0
240.726,93,-86.0
240.736,2,
240.977,94,-83.0
240.977,93,-86.0
240.977,92,-76.0
240.977,99,-89.0
241.237,92,-82.0
241.237,101,-91.0
241.237,96,-85.0
241.237,102,-92.0
241.237,99,-89.0
241.487,96,-85.0
241.487,99,-89.0
241.487,102,-92.0
241.487,92,-82.0
241.487,101,-91.0
241.738,102,-92.0
241.738,101,-91.0
241.738,96,-85.0
241.738,92,-82.0
241.738,99,-89.0
241.988,99,-89.0
241.988,92,-83.0
241.988,96,-84.0
242.239,96,-84.0
242.239,92,-83.0
242.239,99,-89.0
242.489,99,-89.0
242.489,96,-84.0
242.489,92,-83.0
242.679,2,
242.739,92,-79.0
242.739,96,-85.0
242.739,93,-81.0
242.99,92,-79.0
242.99,96,-85.0
242.99,93,-81.0
243.24,93,-81.0
243.24,92,-79.0
243.24,96,-85.0
243.49,103,-93.0
243.49,94,-87.0
243.49,93,-90.0
243.741,93,-90.0
243.741,103,-93.0
243.741,94,-87.0
243.991,96,-81.0
243.991,99,-89.0
243.991,92,-80.0
244.251,96,-81.0
244.251,92,-80.0
244.251,99,-89.0
244.512,96,-81.0
244.512,92,-80.0
244.512,99,-89.0
244.662,2,
244.762,99,-88.0
244.762,96,-87.0
245.013,99,-88.0
245.013,96,-87.0
245.263,99,-88.0
245.263,96,-87.0
245.513,99,-93.0
245.513,92,-75.0
245.764,92,-75.0
245.764,99,-93.0
246.014,92,-75.0
246.014,99,-93.0
246.264,92,-71.0
246.264,96,-80.0
246.515,92,-71.0
246.515,96,-80.0
246.695,2,
246.765,96,-80.0
246.765,92,-71.0
247.015,99,-92.0
247.015,92,-68.0
247.266,99,-92.0
247.266,92,-68.0
247.516,92,-75.0
247.516,104,-95.0
247.766,92,-75.0
247.766,104,-95.0
248.017,92,-75.0
248.017,104,-95.0
248.267,93,-87.0
248.267,92,-77.0
248.518,93,-87.0
248.518,92,-77.0
248.678,2,
248.768,96,-84.0
248.768,92,-81.0
248.768,99,-95.0
249.018,92,-81.0
249.018,96,-84.0
249.018,99,-95.0
249.269,92,-84.0
249.519,92,-84.0
249.769,92,-84.0
250.02,96,-83.0
250.27,96,-83.0
250.52,96,-81.0
250.52,105,-88.0
250.681,2,
250.771,105,-88.0
250.771,96,-81.0
251.021,96,-87.0
251.282,96,-87.0
251.532,96,-87.0
251.782,105,-93.0
252.033,105,-93.0
252.283,105,-90.0
252.533,105,-90.0
252.674,2,
252.784,105,-86.0
252.784,106,-88.0
252.784,96,-86.0
253.034,96,-86.0
253.034,105,-86.0
253.034,106,-88.0
253.284,105,-82.0
253.284,96,-90.0
253.535,105,-82.0
253.535,96,-90.0
253.785,105,-87.0
253.785,106,-85.0
254.035,106,-85.0
254.035,105,-87.0
254.286,105,-85.0
254.286,106,-84.0
254.536,105,-85.0
254.536,106,-84.0
254.676,2,
254.787,106,-91.0
254.787,105,-87.0
255.037,106,-91.0
255.037,105,-87.0
255.287,106,-91.0
255.287,105,-87.0
255.538,105,-90.0
255.538,106,-88.0
255.538,107,-90.0
255.788,106,-88.0
255.788,107,-90.0
255.788,105,-90.0
256.038,108,-90.0
256.038,105,-93.0
256.038,106,-88.0
256.289,105,-93.0
256.289,108,-90.0
256.289,106,-88.0
256.539,105,-95.0
256.689,2,
257.29,107,-90.0
257.541,107,-90.0
258.292,107,-90.0
258.292,109,-92.0
258.542,107,-90.0
258.542,109,-92.0
258.712,2,
258.792,109,-94.0
258.792,107,-89.0
259.043,109,-94.0
259.043,107,-89.0
259.293,109,-94.0
259.293,107,-89.0
259.543,110,-83.0
259.794,110,-83.0
260.044,110,-83.0
260.294,111,-87.0
260.294,108,-89.0
260.545,111,-87.0
260.545,108,-89.0
260.665,2,
260.795,111,-87.0
260.795,108,-89.0
261.046,108,-91.0
261.046,107,-88.0
261.296,108,-91.0
261.296,107,-88.0
261.546,108,-91.0
261.546,107,-88.0
261.797,112,-84.0
261.797,113,-94.0
262.047,112,-84.0
262.047,113,-94.0
262.297,112,-86.0
262.297,107,-89.0
262.297,113,-95.0
262.548,113,-95.0
262.548,107,-89.0
262.548,112,-86.0
262.658,2,
262.798,114,-95.0
262.798,112,-87.0
263.048,114,-95.0
263.048,112,-87.0
263.299,112,-83.0
263.549,112,-83.0
263.8,112,-87.0
264.05,112,-87.0
264.3,115,-85.0
264.3,112,-87.0
264.3,108,-91.0
264.551,112,-87.0
264.551,115,-85.0
264.551,108,-91.0
264.591,2,
264.801,112,-83.0
264.801,115,-88.0
265.051,112,-83.0
265.051,115,-88.0
265.302,112,-86.0
265.302,108,-91.0
265.552,112,-86.0
265.552,108,-91.0
265.802,112,-83.0
265.802,114,-86.0
266.053,112,-83.0
266.053,114,-86.0
266.303,114,-93.0
266.303,112,-84.0
266.303,115,-82.0
266.553,115,-82.0
266.553,114,-93.0
266.553,112,-84.0
266.594,2,
266.804,115,-84.0
266.804,112,-86.0
267.054,115,-84.0
267.054,112,-86.0
267.305,115,-84.0
267.305,112,-86.0
267.555,112,-87.0
267.805,112,-87.0
268.056,112,-86.0
268.306,112,-86.0
268.556,115,-82.0
268.556,112,-86.0
268.596,2,
268.807,112,-86.0
268.807,115,-82.0
269.057,112,-86.0
269.057,115,-82.0
269.307,112,-86.0
269.307,115,-83.0
269.558,112,-86.0
269.558,115,-83.0
269.808,112,-86.0
269.808,108,-90.0
270.059,112,-86.0
270.059,108,-90.0
270.309,112,-87.0
270.559,112,-87.0
270.669,2,
270.81,115,-82.0
270.81,112,-87.0
271.06,112,-87.0
271.06,115,-82.0
271.31,112,-87.0
271.31,114,-89.0
271.561,112,-87.0
271.561,114,-89.0
271.811,108,-91.0
271.811,112,-85.0
272.061,112,-85.0
272.061,108,-91.0
272.312,108,-91.0
272.312,112,-85.0
272.562,112,-86.0
272.582,2,
272.812,112,-86.0
273.063,115,-85.0
273.063,112,-86.0
273.313,115,-85.0
273.313,112,-86.0
273.564,108,-94.0
273.564,112,-89.0
273.564,115,-87.0
273.814,112,-89.0
273.814,115,-87.0
273.814,108,-94.0
274.064,115,-89.0
274.064,112,-87.0
274.315,115,-89.0
274.315,112,-87.0
274.565,112,-84.0
274.675,2,
274.815,112,-84.0
275.066,108,-95.0
275.066,115,-88.0
275.066,109,-90.0
275.066,112,-85.0
275.316,109,-90.0
275.316,115,-88.0
275.316,108,-95.0
275.316,112,-85.0
275.566,112,-84.0
275.566,115,-87.0
275.817,115,-87.0
275.817,112,-84.0
276.067,112,-85.0
276.067,108,-94.0
276.067,115,-87.0
276.318,112,-85.0
276.318,108,-94.0
276.318,115,-87.0
276.568,112,-83.0
276.568,114,-94.0
276.718,2,
276.818,112,-83.0
276.818,114,-94.0
277.069,112,-87.0
277.069,108,-93.0
277.319,112,-87.0
277.319,108,-93.0
277.569,113,-92.0
277.569,114,-92.0
277.82,114,-92.0
277.82,113,-92.0
278.07,112,-85.0
278.32,112,-85.0
278.571,112,-85.0
278.611,2,
278.821,115,-87.0
278.821,114,-92.0
278.821,112,-81.0
279.071,114,-92.0
279.071,112,-81.0
279.071,115,-87.0
279.322,115,-85.0
279.322,109,-91.0
279.322,114,-93.0
279.322,112,-81.0
279.572,115,-85.0
279.572,114,-93.0
279.572,109,-91.0
279.572,112,-81.0
279.823,112,-85.0
279.823,109,-91.0
279.823,108,-86.0
279.823,113,-94.0
280.073,112,-85.0
280.073,113,-94.0
280.073,109,-91.0
280.073,108,-86.0
280.323,112,-81.0
280.323,114,-90.0
280.323,109,-94.0
280.323,108,-88.0
280.574,112,-81.0
280.574,108,-88.0
280.574,109,-94.0
280.574,114,-90.0
280.594,2,
280.824,109,-95.0
280.824,107,-90.0
280.824,113,-88.0
280.824,112,-83.0
281.074,113,-88.0
281.074,107,-90.0
281.074,112,-83.0
281.074,109,-95.0
281.325,113,-88.0
281.325,109,-95.0
281.325,112,-83.0
281.325,107,-90.0
281.575,113,-92.0
281.575,112,-85.0
281.575,110,-82.0
281.825,113,-92.0
281.825,110,-82.0
281.825,112,-85.0
282.076,112,-85.0
282.076,110,-82.0
282.076,113,-92.0
282.326,116,-91.0
282.326,112,-84.0
282.326,108,-89.0
282.577,116,-91.0
282.577,112,-84.0
282.577,108,-89.0
282.607,2,
282.827,112,-80.0
282.827,108,-80.0
282.827,114,-89.0
282.827,117,-86.0
283.077,114,-89.0
283.077,117,-86.0
283.077,108,-80.0
283.077,112,-80.0
283.328,117,-86.0
283.328,114,-89.0
283.328,108,-80.0
283.328,112,-80.0
283.578,109,-94.0
283.578,118,-95.0
283.578,114,-87.0
283.578,115,-85.0
283.578,119,-84.0
283.578,117,-86.0
283.578,112,-86.0
283.828,112,-86.0
283.828,114,-87.0
283.828,119,-84.0
283.828,115,-85.0
283.828,109,-94.0
283.828,118,-95.0
283.828,117,-86.0
284.079,115,-85.0
284.079,119,-84.0
284.079,112,-86.0
284.079,117,-86.0
284.079,109,-94.0
284.079,118,-95.0
284.079,114,-87.0
284.329,108,-81.0
284.329,117,-84.0
284.329,109,-87.0
284.329,112,-88.0
284.329,120,-91.0
284.579,108,-81.0
284.579,112,-88.0
284.579,117,-84.0
284.579,109,-87.0
284.579,120,-91.0
284.619,2,
284.83,117,-84.0
284.83,108,-81.0
284.83,112,-88.0
284.83,109,-87.0
284.83,120,-91.0
285.08,112,-85.0
285.33,112,-85.0
285.581,112,-85.0
285.831,115,-82.0
285.831,117,-82.0
285.831,120,-81.0
286.082,115,-82.0
286.082,117,-82.0
286.082,120,-81.0
286.332,118,-91.0
286.332,121,-91.0
286.332,120,-83.0
286.582,121,-91.0
286.582,120,-83.0
286.582,118,-91.0
286.612,2,
286.833,120,-82.0
287.083,120,-82.0
287.333,122,-94.0
287.333,121,-87.0
287.584,122,-94.0
287.584,121,-87.0
287.834,122,-95.0
288.084,122,-95.0
288.335,123,-87.0
288.585,123,-87.0
288.595,2,
288.836,121,-84.0
289.086,121,-84.0
289.336,121,-81.0
289.587,121,-81.0
290.588,124,-90.0
290.588,121,-80.0
290.588,125,-92.0
290.608,2,
290.838,125,-92.0
290.838,124,-90.0
290.838,121,-80.0
291.089,121,-74.0
291.339,121,-74.0
291.589,126,-86.0
291.589,121,-71.0
291.84,126,-86.0
291.84,121,-71.0
292.09,121,-66.0
292.341,121,-66.0
292.591,121,-66.0
292.621,2,
292.841,121,-66.0
292.841,125,-95.0
292.841,126,-83.0
293.092,121,-66.0
293.092,126,-83.0
293.092,125,-95.0
293.342,121,-74.0
293.592,121,-74.0
293.843,121,-74.0
294.093,126,-88.0
294.093,127,-82.0
294.093,121,-71.0
294.093,123,-89.0
294.343,126,-88.0
294.343,127,-82.0
294.343,121,-71.0
294.343,123,-89.0
294.594,124,-94.0
294.594,126,-81.0
294.594,121,-83.0
294.614,2,
294.844,124,-94.0
294.844,126,-81.0
294.844,121,-83.0
295.095,126,-86.0
295.095,121,-77.0
295.345,126,-86.0
295.345,121,-77.0
295.595,126,-88.0
295.595,123,-88.0
295.595,121,-70.0
295.595,124,-87.0
295.595,127,-84.0
295.846,126,-88.0
295.846,121,-70.0
295.846,127,-84.0
295.846,123,-88.0
295.846,124,-87.0
296.096,124,-88.0
296.096,123,-90.0
296.096,121,-74.0
296.096,125,-86.0
296.096,126,-85.0
296.346,124,-88.0
296.346,123,-90.0
296.346,121,-74.0
296.346,125,-86.0
296.346,126,-85.0
296.597,126,-87.0
296.597,121,-76.0
296.597,124,-92.0
296.597,125,-90.0
296.607,2,
296.847,126,-87.0
296.847,121,-76.0
296.847,125,-90.0
296.847,124,-92.0
297.097,121,-76.0
297.097,126,-87.0
297.097,125,-90.0
297.097,124,-92.0
297.348,121,-72.0
297.348,124,-88.0
297.598,124,-88.0
297.598,121,-72.0
297.848,124,-90.0
297.848,121,-76.0
297.848,128,-86.0
298.099,121,-76.0
298.099,124,-90.0
298.099,128,-86.0
298.349,121,-77.0
298.58,2,
298.6,121,-77.0
298.85,126,-85.0
298.85,121,-73.0
298.85,125,-87.0
299.1,121,-73.0
299.1,125,-87.0
299.1,126,-85.0
299.351,121,-83.0
299.351,125,-87.0
299.601,125,-87.0
299.601,121,-83.0
299.851,124,-89.0
299.851,121,-80.0
300.102,121,-80.0
300.102,124,-89.0
300.352,121,-80.0
300.352,124,-92.0
300.612,121,-80.0
300.612,124,-92.0
300.633,2,
300.863,121,-80.0
300.863,124,-92.0
301.113,125,-91.0
301.113,121,-71.0
301.113,124,-91.0
301.364,125,-91.0
301.364,124,-91.0
301.364,121,-71.0
301.614,121,-76.0
301.614,124,-92.0
301.864,121,-76.0
301.864,124,-92.0
302.115,121,-85.0
302.115,124,-91.0
302.115,128,-82.0
302.365,124,-91.0
302.365,128,-82.0
302.365,121,-85.0
302.605,2,
302.625,121,-82.0
302.625,128,-92.0
302.876,128,-92.0
302.876,121,-82.0
303.126,124,-88.0
303.126,121,-90.0
303.376,121,-90.0
303.376,124,-88.0
303.627,121,-87.0
303.877,121,-87.0
304.128,121,-87.0
304.128,124,-92.0
304.378,121,-87.0
304.378,124,-92.0
304.708,2,
305.379,129,-90.0
305.63,129,-90.0
305.88,128,-86.0
306.13,128,-86.0
306.381,128,-84.0
306.601,2,
306.631,128,-84.0
307.382,128,-85.0
307.633,128,-85.0
308.584,2,
310.617,2,
312.61,2,
314.593,2,
316.625,2,
318.588,2,
319.9,130,-92.0
320.151,130,-92.0
320.601,2,
322.584,2,
324.577,2,
326.59,2,
328.593,2,
330.616,2,
332.598,2,
334.581,2,
336.594,2,
338.587,2,
340.63,2,
341.932,130,-92.0
341.932,131,-86.0
342.182,130,-92.0
342.182,131,-86.0
342.433,131,-84.0
342.433,132,-91.0
342.583,2,
342.683,131,-84.0
342.683,132,-91.0
342.933,131,-83.0
343.184,131,-83.0
343.434,131,-83.0
343.684,131,-85.0
343.935,131,-85.0
344.185,132,-87.0
344.435,132,-87.0
344.606,2,
344.686,132,-87.0
344.936,132,-77.0
345.187,132,-77.0
345.437,132,-77.0
345.687,132,-84.0
345.938,132,-84.0
346.599,2,
346.939,133,-87.0
346.939,132,-86.0
347.189,132,-86.0
347.189,133,-87.0
348.662,2,
350.594,2,
352.637,2,
354.62,2,
356.623,2,
358.646,2,
360.629,2,
362.642,2,
364.615,2,
366.617,2,
368.62,2,
370.633,2,
372.616,2,
374.629,2,
376.632,2,
378.645,2,
380.648,2,
382.66,2,
384.643,2,
386.686,2,
388.649,2,
390.672,2,
392.685,2,
394.638,2,
396.661,2,
398.653,2,
400.666,2,
402.639,2,
404.652,2,
406.655,2,
408.658,2,
410.711,2,
412.654,2,
414.676,2,
416.689,2,
418.362,134,-90.0
418.712,2,
419.614,134,-83.0
419.864,134,-83.0
420.114,134,-84.0
420.365,134,-84.0
420.615,134,-81.0
420.675,2,
420.865,134,-81.0
421.116,134,-82.0
421.366,134,-82.0
421.616,134,-82.0
421.867,134,-82.0
422.117,134,-82.0
422.117,135,-89.0
422.368,134,-82.0
422.368,135,-89.0
422.618,134,-91.0
422.708,2,
422.868,134,-91.0
423.119,134,-91.0
423.369,134,-91.0
423.619,134,-94.0
423.619,135,-87.0
423.87,134,-94.0
423.87,135,-87.0
424.12,134,-90.0
424.37,134,-90.0
424.681,2,
426.684,2,
428.677,2,
430.669,2,
432.682,2,
434.655,2,
436.728,2,
438.661,2,
440.654,2,
442.697,2,
444.68,2,
444.9,136,-92.0
445.15,136,-92.0
446.672,2,
448.655,2,
450.678,2,
450.909,99,-88.0
451.159,99,-88.0
451.409,136,-90.0
451.409,99,-92.0
451.66,136,-90.0
451.66,99,-92.0
452.691,2,
453.913,137,-92.0
454.163,137,-92.0
454.414,99,-92.0
454.664,99,-92.0
454.684,2,
454.914,136,-88.0
456.577,2,
456.667,136,-92.0
456.917,136,-92.0
457.168,136,-89.0
457.418,136,-89.0
457.668,136,-87.0
457.919,136,-87.0
458.169,136,-90.0
458.419,136,-90.0
458.55,2,
458.67,136,-88.0
458.67,99,-90.0
458.92,99,-90.0
458.92,136,-88.0
459.17,99,-87.0
459.17,136,-89.0
459.421,136,-89.0
459.421,99,-87.0
459.671,99,-90.0
459.922,99,-90.0
460.542,2,
461.173,138,-86.0
461.173,136,-93.0
461.424,138,-86.0
461.424,136,-93.0
461.674,138,-94.0
461.674,136,-92.0
461.924,138,-94.0
461.924,136,-92.0
462.175,138,-94.0
462.175,136,-92.0
462.425,136,-91.0
462.425,99,-92.0
462.676,99,-92.0
462.676,136,-91.0
462.696,2,
462.926,136,-86.0
462.926,139,-94.0
462.926,140,-88.0
463.176,139,-94.0
463.176,140,-88.0
463.176,136,-86.0
463.427,141,-85.0
463.427,136,-91.0
463.677,141,-85.0
463.677,136,-91.0
463.927,142,-86.0
463.927,140,-89.0
463.927,136,-94.0
463.927,143,-93.0
463.927,144,-83.0
464.178,144,-83.0
464.178,142,-86.0
464.178,136,-94.0
464.178,143,-93.0
464.178,140,-89.0
464.428,142,-83.0
464.428,145,-89.0
464.428,138,-90.0
464.428,143,-92.0
464.678,138,-90.0
464.678,145,-89.0
464.678,142,-83.0
464.678,143,-92.0
464.688,2,
464.929,138,-93.0
465.179,138,-93.0
465.429,142,-81.0
465.68,142,-81.0
465.93,146,-77.0
465.93,142,-81.0
466.181,142,-81.0
466.181,146,-77.0
466.431,146,-80.0
466.681,146,-80.0
466.711,2,
466.932,142,-90.0
467.182,142,-90.0
467.432,142,-69.0
467.683,142,-69.0
467.933,142,-74.0
468.183,142,-74.0
468.434,142,-74.0
468.684,142,-66.0
468.704,2,
468.935,142,-66.0
